customer_id,transaction_date,amount
CUST0150,2026-05-12,686.09
CUST0200,2026-03-24,438.51
CUST0276,2026-08-14,123.6
CUST0184,2026-03-23,612.77
CUST0010,2026-08-13,2956.73
CUST0085,2026-08-02,983.62
CUST0069,2026-08-09,2393.5
CUST0069,2026-08-15,1920.73
CUST0062,2026-08-05,1071.09
CUST0115,2026-08-12,2664.0
CUST0091,2026-08-01,2124.23
CUST0038,2026-07-29,1965.26
CUST0480,2026-07-11,368.1
CUST0226,2026-04-05,809.27
CUST0170,2026-03-30,864.6
CUST0166,2026-03-03,999.34
CUST0104,2026-08-15,2007.76
CUST0067,2026-08-11,1660.29
CUST0062,2026-07-27,1863.8
CUST0456,2026-03-21,103.11
CUST0127,2026-05-01,792.19
CUST0248,2026-04-08,1023.38
CUST0246,2026-03-27,936.31
CUST0241,2026-02-20,735.42
CUST0049,2026-07-27,2239.92
CUST0012,2026-07-31,1936.73
CUST0003,2026-08-08,2403.82
CUST0422,2026-06-11,230.82
CUST0054,2026-08-13,979.36
CUST0007,2026-08-13,2580.9
CUST0474,2026-04-05,272.57
CUST0090,2026-08-02,2682.53
CUST0250,2026-02-23,970.69
CUST0147,2026-03-20,1075.36
CUST0086,2026-08-14,2602.36
CUST0100,2026-07-28,2521.25
CUST0017,2026-07-28,1000.83
CUST0038,2026-08-10,2410.81
CUST0127,2026-05-14,690.96
CUST0038,2026-08-08,2337.46
CUST0236,2026-04-02,1189.69
CUST0151,2026-05-16,973.2
CUST0104,2026-08-06,2088.9
CUST0114,2026-08-11,1340.78
CUST0225,2026-03-27,567.63
CUST0340,2026-08-02,339.08
CUST0181,2026-03-30,1040.25
CUST0116,2026-07-28,1740.5
CUST0091,2026-08-10,2101.73
CUST0106,2026-08-15,1412.57
CUST0200,2026-04-02,797.49
CUST0242,2026-02-25,362.24
CUST0127,2026-04-21,690.22
CUST0089,2026-08-07,1459.82
CUST0116,2026-07-28,1116.39
CUST0071,2026-08-03,1092.92
CUST0056,2026-07-30,2657.17
CUST0018,2026-08-11,1313.1
CUST0055,2026-08-03,1761.76
CUST0495,2026-06-17,224.42
CUST0086,2026-08-04,1537.46
CUST0305,2026-08-02,489.02
CUST0231,2026-04-10,760.54
CUST0091,2026-08-07,2272.24
CUST0079,2026-08-02,1296.19
CUST0192,2026-02-14,658.41
CUST0079,2026-08-03,2334.88
CUST0087,2026-08-13,2309.92
CUST0112,2026-08-13,1164.65
CUST0235,2026-03-20,303.77
CUST0066,2026-08-15,2138.67
CUST0011,2026-08-09,1445.9
CUST0466,2026-06-10,350.25
CUST0064,2026-08-09,2329.32
CUST0054,2026-07-27,2183.28
CUST0416,2026-06-29,76.21
CUST0020,2026-08-11,2943.67
CUST0005,2026-07-30,1386.92
CUST0030,2026-08-06,1663.38
CUST0285,2026-08-02,534.59
CUST0201,2026-03-10,1044.62
CUST0390,2026-08-04,521.05
CUST0030,2026-08-08,1794.29
CUST0102,2026-08-03,2457.54
CUST0239,2026-03-30,1161.48
CUST0158,2026-04-28,1164.83
CUST0046,2026-08-11,1001.27
CUST0184,2026-05-17,527.57
CUST0097,2026-08-10,1798.8
CUST0147,2026-02-06,787.48
CUST0066,2026-08-11,1185.67
CUST0451,2026-05-15,278.76
CUST0217,2026-03-14,588.02
CUST0116,2026-07-27,1249.81
CUST0003,2026-08-15,1237.17
CUST0289,2026-08-02,398.03
CUST0191,2026-04-08,441.13
CUST0246,2026-04-22,1139.48
CUST0074,2026-07-30,1449.98
CUST0117,2026-07-29,2771.29
CUST0083,2026-08-15,1659.6
CUST0203,2026-05-09,440.58
CUST0156,2026-03-20,927.42
CUST0051,2026-08-05,2965.57
CUST0054,2026-08-08,1691.68
CUST0031,2026-08-15,873.77
CUST0114,2026-08-06,1507.67
CUST0124,2026-04-22,843.27
CUST0062,2026-08-03,1206.09
CUST0047,2026-08-06,1032.84
CUST0008,2026-08-07,1187.04
CUST0032,2026-08-01,2554.05
CUST0121,2026-03-10,361.52
CUST0463,2026-05-20,339.26
CUST0007,2026-08-12,836.49
CUST0182,2026-05-13,619.62
CUST0056,2026-08-04,1987.79
CUST0122,2026-04-09,1150.0
CUST0001,2026-07-31,1312.1
CUST0231,2026-04-13,346.04
CUST0022,2026-08-06,2669.22
CUST0079,2026-08-11,2652.25
CUST0089,2026-07-28,2720.06
CUST0108,2026-08-06,1996.37
CUST0391,2026-08-08,336.72
CUST0391,2026-08-02,262.91
CUST0331,2026-08-10,469.73
CUST0117,2026-08-10,2409.79
CUST0229,2026-03-11,479.47
CUST0248,2026-03-10,989.27
CUST0128,2026-03-27,312.37
CUST0064,2026-08-13,1773.98
CUST0199,2026-02-26,503.47
CUST0067,2026-08-04,2847.31
CUST0038,2026-08-02,1836.34
CUST0213,2026-05-03,384.98
CUST0142,2026-01-30,600.27
CUST0026,2026-08-03,937.15
CUST0039,2026-08-12,2496.17
CUST0101,2026-08-07,930.84
CUST0076,2026-08-11,2739.19
CUST0396,2026-08-03,243.24
CUST0392,2026-08-05,525.7
CUST0141,2026-02-21,1058.99
CUST0142,2026-03-13,664.11
CUST0180,2026-02-12,621.09
CUST0028,2026-08-10,1603.79
CUST0419,2026-07-15,141.84
CUST0099,2026-07-31,2501.79
CUST0123,2026-04-28,550.07
CUST0041,2026-07-29,1949.36
CUST0225,2026-04-14,334.28
CUST0237,2026-04-01,1130.19
CUST0243,2026-03-21,305.82
CUST0207,2026-03-25,686.16
CUST0092,2026-08-04,2128.96
CUST0311,2026-08-12,513.76
CUST0072,2026-08-08,1815.25
CUST0140,2026-03-30,1156.3
CUST0190,2026-05-04,550.29
CUST0075,2026-08-05,2468.01
CUST0081,2026-08-02,2407.81
CUST0308,2026-08-15,543.25
CUST0075,2026-08-09,2662.33
CUST0127,2026-04-20,1075.19
CUST0011,2026-07-30,882.17
CUST0380,2026-08-12,457.56
CUST0045,2026-07-27,942.97
CUST0110,2026-08-11,1967.62
CUST0053,2026-08-13,889.66
CUST0091,2026-08-01,980.86
CUST0067,2026-08-06,1987.41
CUST0037,2026-07-29,2763.88
CUST0042,2026-08-04,1312.51
CUST0085,2026-08-07,2567.93
CUST0083,2026-08-07,2032.4
CUST0038,2026-08-09,2061.25
CUST0048,2026-08-01,2850.46
CUST0250,2026-02-25,485.92
CUST0126,2026-03-20,962.88
CUST0076,2026-08-11,1152.16
CUST0161,2026-02-19,390.88
CUST0086,2026-08-07,2601.94
CUST0394,2026-08-01,315.17
CUST0008,2026-07-31,2442.28
CUST0055,2026-08-12,2933.61
CUST0367,2026-08-06,271.07
CUST0168,2026-03-02,821.38
CUST0081,2026-08-06,2658.54
CUST0146,2026-02-06,768.97
CUST0063,2026-08-03,2192.93
CUST0009,2026-07-28,2199.93
CUST0049,2026-07-27,1674.71
CUST0347,2026-08-13,218.74
CUST0319,2026-08-01,491.58
CUST0461,2026-05-10,378.61
CUST0048,2026-08-12,949.24
CUST0029,2026-08-12,1735.96
CUST0021,2026-08-02,967.64
CUST0004,2026-08-11,2937.77
CUST0074,2026-08-08,1750.57
CUST0066,2026-07-31,2262.81
CUST0058,2026-08-05,2303.15
CUST0091,2026-08-09,1089.73
CUST0084,2026-08-04,1951.33
CUST0001,2026-08-12,1114.31
CUST0119,2026-08-13,1061.52
CUST0215,2026-04-17,590.45
CUST0239,2026-04-20,1023.75
CUST0080,2026-08-04,898.11
CUST0063,2026-07-28,2672.58
CUST0051,2026-08-10,2797.2
CUST0131,2026-03-02,570.94
CUST0220,2026-04-02,838.74
CUST0221,2026-04-11,318.84
CUST0198,2026-05-12,1003.45
CUST0086,2026-07-27,2758.57
CUST0044,2026-08-12,1280.16
CUST0004,2026-08-06,1766.54
CUST0065,2026-08-09,1550.4
CUST0169,2026-02-09,1112.87
CUST0147,2026-04-06,673.47
CUST0063,2026-08-01,2144.16
CUST0083,2026-08-12,2464.85
CUST0087,2026-07-31,1033.96
CUST0243,2026-02-20,585.57
CUST0158,2026-03-02,826.05
CUST0073,2026-07-27,2504.24
CUST0030,2026-08-15,2444.74
CUST0247,2026-02-08,1112.9
CUST0222,2026-02-02,525.79
CUST0002,2026-08-14,2305.31
CUST0051,2026-08-02,1113.49
CUST0003,2026-08-09,1731.48
CUST0409,2026-03-27,203.2
CUST0040,2026-08-03,1140.28
CUST0233,2026-02-06,706.07
CUST0069,2026-08-11,2517.68
CUST0149,2026-02-04,999.11
CUST0156,2026-03-04,450.62
CUST0040,2026-07-31,2720.48
CUST0130,2026-04-20,1123.73
CUST0461,2026-05-01,352.53
CUST0018,2026-07-27,1061.4
CUST0059,2026-07-31,2455.34
CUST0106,2026-08-03,1729.25
CUST0245,2026-02-27,478.78
CUST0011,2026-08-10,1467.18
CUST0128,2026-04-25,345.02
CUST0047,2026-08-09,1224.89
CUST0430,2026-05-05,192.25
CUST0101,2026-08-12,2574.5
CUST0043,2026-08-13,1828.08
CUST0461,2026-04-14,185.12
CUST0138,2026-05-03,974.45
CUST0146,2026-05-09,612.27
CUST0179,2026-04-24,1035.67
CUST0009,2026-08-13,2490.82
CUST0486,2026-06-03,80.44
CUST0171,2026-02-18,932.24
CUST0074,2026-08-13,1067.05
CUST0485,2026-06-07,104.08
CUST0014,2026-07-29,2061.41
CUST0085,2026-08-12,2556.91
CUST0074,2026-07-29,2874.77
CUST0053,2026-08-08,2884.17
CUST0046,2026-08-11,2981.25
CUST0013,2026-07-31,2575.21
CUST0023,2026-08-14,2200.62
CUST0246,2026-04-30,554.96
CUST0454,2026-04-10,216.01
CUST0079,2026-07-29,1163.65
CUST0403,2026-07-04,297.6
CUST0431,2026-05-04,301.73
CUST0248,2026-03-19,488.72
CUST0080,2026-08-12,1093.66
CUST0243,2026-03-04,826.35
CUST0199,2026-05-06,669.45
CUST0093,2026-07-28,2735.7
CUST0002,2026-08-09,829.18
CUST0488,2026-05-01,171.52
CUST0041,2026-08-09,1454.17
CUST0050,2026-08-15,1505.63
CUST0327,2026-08-11,242.09
CUST0348,2026-08-01,479.66
CUST0112,2026-07-28,2410.67
CUST0072,2026-08-08,2769.26
CUST0217,2026-04-15,869.16
CUST0060,2026-07-30,1777.72
CUST0017,2026-08-09,2991.05
CUST0181,2026-03-13,466.17
CUST0144,2026-03-01,635.28
CUST0238,2026-02-02,867.65
CUST0479,2026-06-04,237.44
CUST0209,2026-02-17,312.31
CUST0182,2026-02-16,1138.4
CUST0129,2026-03-04,835.32
CUST0078,2026-08-03,2441.04
CUST0036,2026-08-06,2774.35
CUST0072,2026-08-07,2874.23
CUST0486,2026-05-23,76.02
CUST0048,2026-07-29,2717.38
CUST0377,2026-08-07,209.56
CUST0091,2026-07-28,1322.35
CUST0087,2026-08-15,1327.72
CUST0106,2026-08-05,2266.05
CUST0333,2026-08-14,210.25
CUST0114,2026-08-09,2069.67
CUST0456,2026-05-29,168.63
CUST0098,2026-08-12,1018.46
CUST0424,2026-05-25,89.65
CUST0119,2026-08-15,2934.57
CUST0012,2026-08-01,2338.93
CUST0130,2026-04-09,541.97
CUST0072,2026-08-15,2649.92
CUST0453,2026-04-28,70.46
CUST0066,2026-07-27,1844.75
CUST0159,2026-03-06,1197.51
CUST0155,2026-05-06,744.73
CUST0198,2026-03-19,657.92
CUST0008,2026-07-31,2597.89
CUST0407,2026-04-08,119.14
CUST0247,2026-01-28,351.41
CUST0019,2026-08-05,2822.05
CUST0008,2026-07-28,2397.1
CUST0109,2026-08-13,1884.3
CUST0108,2026-08-10,1542.16
CUST0124,2026-03-05,920.8
CUST0045,2026-08-11,927.25
CUST0047,2026-07-30,2031.66
CUST0129,2026-04-29,744.15
CUST0184,2026-03-15,1144.48
CUST0198,2026-03-31,927.94
CUST0030,2026-08-08,1303.86
CUST0086,2026-08-04,1490.93
CUST0205,2026-02-15,475.51
CUST0127,2026-04-29,830.51
CUST0178,2026-04-21,383.12
CUST0416,2026-05-02,133.94
CUST0034,2026-08-05,2190.98
CUST0213,2026-03-01,955.9
CUST0100,2026-07-28,1242.89
CUST0177,2026-03-21,550.32
CUST0066,2026-08-11,2421.8
CUST0455,2026-03-27,383.88
CUST0047,2026-08-12,2023.6
CUST0226,2026-04-24,1022.71
CUST0374,2026-08-12,502.55
CUST0142,2026-03-26,668.77
CUST0020,2026-08-12,1820.14
CUST0123,2026-03-25,840.99
CUST0108,2026-08-05,1609.13
CUST0198,2026-01-31,575.79
CUST0167,2026-05-02,595.41
CUST0243,2026-04-07,464.48
CUST0144,2026-03-04,891.06
CUST0048,2026-08-01,2931.53
CUST0225,2026-03-29,661.32
CUST0261,2026-08-03,168.65
CUST0409,2026-04-23,331.79
CUST0166,2026-05-03,479.32
CUST0037,2026-08-01,2174.47
CUST0149,2026-04-25,1184.98
CUST0133,2026-05-13,594.07
CUST0011,2026-08-09,1903.34
CUST0115,2026-08-06,2647.6
CUST0169,2026-03-01,527.52
CUST0103,2026-08-14,970.83
CUST0232,2026-05-02,809.42
CUST0462,2026-03-20,199.4
CUST0050,2026-08-10,1305.9
CUST0144,2026-02-25,637.92
CUST0242,2026-04-01,322.68
CUST0013,2026-08-15,1986.63
CUST0086,2026-08-15,864.6
CUST0046,2026-07-28,2614.3
CUST0197,2026-03-15,551.9
CUST0161,2026-04-28,349.7
CUST0015,2026-07-28,2160.16
CUST0217,2026-03-26,575.17
CUST0022,2026-08-13,1944.36
CUST0057,2026-08-04,1970.94
CUST0030,2026-08-01,2070.47
CUST0009,2026-08-08,2188.5
CUST0015,2026-07-29,2183.67
CUST0063,2026-07-31,2024.6
CUST0211,2026-03-23,1012.97
CUST0108,2026-07-30,1045.33
CUST0133,2026-04-16,1028.39
CUST0129,2026-05-08,1096.47
CUST0460,2026-06-04,225.68
CUST0131,2026-03-20,708.91
CUST0452,2026-06-06,96.67
CUST0086,2026-08-14,2607.6
CUST0125,2026-05-16,1079.49
CUST0230,2026-03-22,313.11
CUST0138,2026-04-24,854.67
CUST0065,2026-08-02,1029.04
CUST0118,2026-08-15,1068.47
CUST0207,2026-02-11,503.65
CUST0048,2026-08-12,2224.66
CUST0001,2026-08-05,2515.32
CUST0193,2026-01-28,396.85
CUST0053,2026-08-07,2359.93
CUST0123,2026-02-25,1147.15
CUST0097,2026-08-13,1549.33
CUST0420,2026-04-20,266.03
CUST0239,2026-02-15,678.01
CUST0114,2026-08-13,2768.21
CUST0151,2026-03-20,762.78
CUST0085,2026-08-15,2115.85
CUST0441,2026-04-02,220.84
CUST0122,2026-05-05,1006.38
CUST0170,2026-04-12,712.49
CUST0050,2026-08-08,1150.34
CUST0051,2026-08-07,1332.5
CUST0094,2026-07-29,1051.87
CUST0024,2026-08-08,2332.3
CUST0049,2026-08-03,2679.26
CUST0107,2026-08-09,1076.59
CUST0110,2026-08-05,1371.79
CUST0053,2026-08-12,2437.41
CUST0096,2026-08-13,1790.27
CUST0139,2026-03-15,1139.81
CUST0073,2026-08-09,2524.45
CUST0313,2026-08-01,192.46
CUST0316,2026-08-07,368.52
CUST0098,2026-08-11,2903.02
CUST0105,2026-07-30,1924.48
CUST0105,2026-08-12,2795.84
CUST0203,2026-03-11,543.58
CUST0112,2026-08-03,1959.91
CUST0176,2026-03-16,337.35
CUST0114,2026-08-03,1352.2
CUST0125,2026-02-18,439.35
CUST0102,2026-07-31,2477.71
CUST0457,2026-05-07,139.74
CUST0467,2026-05-16,229.62
CUST0123,2026-02-23,680.46
CUST0078,2026-07-30,2116.1
CUST0060,2026-07-28,1654.83
CUST0325,2026-08-04,484.72
CUST0119,2026-08-01,1757.71
CUST0265,2026-08-08,438.86
CUST0349,2026-08-05,500.47
CUST0279,2026-08-08,296.56
CUST0146,2026-02-12,837.44
CUST0132,2026-05-13,1007.87
CUST0088,2026-08-02,1853.95
CUST0249,2026-01-29,904.54
CUST0079,2026-07-27,1596.92
CUST0041,2026-07-29,1876.73
CUST0127,2026-02-22,1123.09
CUST0393,2026-08-09,523.77
CUST0435,2026-03-26,394.63
CUST0245,2026-02-09,864.27
CUST0137,2026-04-01,651.93
CUST0160,2026-02-13,415.14
CUST0007,2026-08-05,1550.35
CUST0076,2026-08-14,1581.85
CUST0043,2026-07-30,1684.25
CUST0390,2026-08-12,159.69
CUST0065,2026-08-04,1314.17
CUST0111,2026-07-27,2188.03
CUST0154,2026-01-28,634.34
CUST0077,2026-08-02,2391.49
CUST0016,2026-07-30,2409.63
CUST0030,2026-08-11,1318.52
CUST0418,2026-04-21,91.29
CUST0066,2026-07-27,932.31
CUST0030,2026-08-08,1629.28
CUST0404,2026-07-05,316.77
CUST0432,2026-06-15,154.3
CUST0077,2026-08-11,1074.37
CUST0323,2026-08-15,223.48
CUST0111,2026-08-05,898.04
CUST0303,2026-08-03,354.45
CUST0072,2026-08-08,1299.32
CUST0117,2026-08-11,2469.95
CUST0379,2026-08-12,208.02
CUST0156,2026-03-15,1029.23
CUST0350,2026-08-09,306.55
CUST0191,2026-04-20,766.45
CUST0061,2026-08-04,1127.78
CUST0137,2026-04-15,610.71
CUST0233,2026-04-26,787.14
CUST0038,2026-08-03,2320.69
CUST0059,2026-07-31,2619.05
CUST0152,2026-02-12,336.32
CUST0015,2026-08-14,1373.53
CUST0196,2026-04-23,1017.49
CUST0182,2026-03-12,669.77
CUST0209,2026-02-11,1026.08
CUST0144,2026-04-28,1197.46
CUST0029,2026-08-04,1243.81
CUST0218,2026-04-29,957.22
CUST0032,2026-08-11,1869.99
CUST0130,2026-05-15,855.11
CUST0030,2026-08-13,1161.38
CUST0289,2026-08-11,430.4
CUST0114,2026-08-07,1138.38
CUST0087,2026-07-31,2069.95
CUST0112,2026-07-30,2958.62
CUST0326,2026-08-05,544.1
CUST0175,2026-03-17,349.97
CUST0086,2026-08-04,2973.74
CUST0103,2026-08-12,2340.08
CUST0248,2026-03-01,636.55
CUST0005,2026-07-27,1575.65
CUST0179,2026-02-01,1114.29
CUST0088,2026-08-10,1298.81
CUST0037,2026-08-11,1700.71
CUST0029,2026-08-08,2581.72
CUST0202,2026-04-28,890.75
CUST0057,2026-07-29,2940.82
CUST0207,2026-05-02,304.86
CUST0060,2026-08-15,1064.46
CUST0080,2026-08-12,829.49
CUST0066,2026-08-03,1063.62
CUST0026,2026-08-01,2657.77
CUST0376,2026-08-06,391.71
CUST0219,2026-04-22,568.27
CUST0076,2026-08-12,1018.19
CUST0096,2026-08-01,896.23
CUST0034,2026-08-07,1127.06
CUST0062,2026-07-28,1023.13
CUST0215,2026-04-23,645.64
CUST0074,2026-08-13,2277.2
CUST0168,2026-03-12,496.84
CUST0015,2026-08-09,1059.96
CUST0012,2026-08-08,2397.4
CUST0118,2026-08-07,1391.46
CUST0381,2026-08-06,362.52
CUST0232,2026-04-03,797.96
CUST0053,2026-07-31,2004.7
CUST0112,2026-08-04,1370.99
CUST0084,2026-08-01,1230.85
CUST0271,2026-08-13,496.53
CUST0076,2026-08-03,1985.13
CUST0118,2026-07-28,1612.42
CUST0165,2026-03-26,676.75
CUST0205,2026-03-29,528.23
CUST0003,2026-08-01,1163.59
CUST0058,2026-08-08,2702.14
CUST0247,2026-03-12,344.3
CUST0110,2026-08-01,1160.54
CUST0104,2026-07-27,2301.76
CUST0190,2026-02-08,619.41
CUST0102,2026-08-12,2635.12
CUST0270,2026-08-07,253.94
CUST0410,2026-04-20,185.74
CUST0177,2026-02-05,566.09
CUST0018,2026-08-09,1733.29
CUST0179,2026-04-24,723.86
CUST0222,2026-02-18,1049.88
CUST0046,2026-08-11,2417.47
CUST0230,2026-02-15,312.9
CUST0098,2026-07-30,1109.22
CUST0200,2026-03-27,743.28
CUST0441,2026-05-09,391.94
CUST0180,2026-03-26,524.51
CUST0049,2026-08-14,1401.98
CUST0114,2026-08-02,2168.49
CUST0434,2026-04-23,213.99
CUST0095,2026-07-28,2809.23
CUST0157,2026-04-02,452.76
CUST0043,2026-08-09,820.87
CUST0352,2026-08-05,127.87
CUST0014,2026-07-27,2066.04
CUST0145,2026-04-17,1024.05
CUST0073,2026-08-08,1383.1
CUST0360,2026-08-11,399.69
CUST0177,2026-02-02,612.2
CUST0247,2026-02-13,530.57
CUST0081,2026-08-10,943.81
CUST0036,2026-08-08,1029.04
CUST0451,2026-04-10,314.67
CUST0056,2026-07-27,1634.59
CUST0213,2026-03-01,698.13
CUST0002,2026-08-04,1889.39
CUST0035,2026-07-28,1568.65
CUST0088,2026-07-30,892.45
CUST0216,2026-03-25,1086.26
CUST0072,2026-08-14,1762.73
CUST0091,2026-07-27,1775.44
CUST0230,2026-05-02,1079.66
CUST0422,2026-07-04,295.3
CUST0114,2026-08-06,2570.46
CUST0225,2026-03-08,835.71
CUST0057,2026-08-08,2933.81
CUST0128,2026-01-29,382.25
CUST0009,2026-08-13,2444.98
CUST0459,2026-03-28,392.66
CUST0189,2026-04-16,1146.16
CUST0111,2026-08-02,936.85
CUST0026,2026-08-12,2573.64
CUST0092,2026-07-30,1280.72
CUST0035,2026-08-10,2483.78
CUST0194,2026-03-11,510.51
CUST0123,2026-02-17,705.1
CUST0081,2026-07-28,1479.14
CUST0084,2026-08-02,1972.66
CUST0097,2026-08-08,1602.11
CUST0065,2026-08-10,1580.99
